RECORD RETRIEVAL DATE,DOT NUMBER,DBA NAME,LEGAL NAME,ALLOWED TO OPERATE,CARRIER OPERATION CODE,CARRIER OPERATION DESCRIPTION,CENSUS TYPE,CENSUS TYPE DESCRIPTION,CENSUS TYPE ID,IS PASSENGER CARRIER?,MCS150 OUTDATED?,OOS DATE,PHY STREET,PHY CITY,PHY STATE,PHY ZIP,PHY COUNTRY,REVIEW DATE,REVIEW TYPE,STATUS CODE,TOTAL DRIVERS,TOTAL POWER UNITS
2024-09-07,3958043,MAIN STORE DISPLAY & FIXTURES,LH STORE FIXTURES INC,Y,C,Intrastate Non-Hazmat,C,CARRIER,1,N,N,,1810 S MAIN ST  ,LOS ANGELES,CA,90015-3612,US,,,A,2,8900
2024-09-07,3958873,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,3959862,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,3962098,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,3970806,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,3975737,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,3978443,OXYGEN SERVICES FOR VETERANS,MID CITIES HOME MEDICAL,N,A,Interstate,C,CARRIER,1,N,Y,,507 LAWTON ST   ,REDLANDS,CA,92374,US,,,A,2,50
2024-09-07,3978510,FREELANCE FILM PRODUCTION,NICHOLAS WOLTERSDORF SOLE PROPRIETOR,Y,C,Intrastate Non-Hazmat,C,CARRIER,1,Y,N,,3006 S VERMONT AVE # 335  ,LOS ANGELES,CA,90007-3032,US,,,A,0,1095
2024-09-07,3982655,FR BUILDERS,FR GENERAL CONTRACTOR INC,Y,C,Intrastate Non-Hazmat,C,CARRIER,1,N,N,,4617 PILGRIM CT  ,CHINO,CA,91710-2248,US,,,A,8,74
2024-09-07,3987450,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,3988008,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,3989980,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,3992511,,,,,,,,,,,,,,,,,,,,,
2024-09-07,3992640,,,,,,,,,,,,,,,,,,,,,
2024-09-07,3993697,,,,,,,,,,,,,,,,,,,,,
2024-09-07,3996728,,,,,,,,,,,,,,,,,,,,,
2024-09-07,3997395,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4001190,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4001341,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4001894,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4003152,,,,,,,,,,,,,,,,,,,,,
2024-09-07,400360,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4008384,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4008409,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4011504,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4018332,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4020028,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4020234,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4025495,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4026525,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4027989,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4033404,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4034099,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4038920,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4039549,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4045316,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4045560,,,,,,,,,,,,,,,,,,,,,
2024-09-07,404919,,,,,,,,,,,,,,,,,,,,,
2024-09-07,404928,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4055018,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4060954,,,,,,,,,,,,,,,,,,,,,
2024-09-07,406193,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4062808,,,,,,,,,,,,,,,,,,,,,
2024-09-07,406287,,,,,,,,,,,,,,,,,,,,,
2024-09-07,406323,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4066356,,,,,,,,,,,,,,,,,,,,,
2024-09-07,406897,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4071630,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4075088,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4075960,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4081697,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4084699,,,,,,,,,,,,,,,,,,,,,
2024-09-07,408743,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4088618,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4090037,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4093369,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4095594,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4096168,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4096418,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4099596,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4102509,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4113361,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4113627,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4114523,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4117024,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4125703,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4127289,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4129445,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4132102,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4134857,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4138107,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4144825,,,,,,,,,,,,,,,,,,,,,
2024-09-07,414560,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4147943,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4148413,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4152156,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4153424,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4154643,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4155090,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4155381,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4156412,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4158568,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4160946,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4161323,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4162148,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4172194,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4172449,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4175516,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4181320,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4184782,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4187942,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4189650,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4192301,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4193201,,,,,,,,,,,,,,,,,,,,,
2024-09-07,419507,PREMIER TRANSPORTATION,PREMIER TRANSPORTATION & WAREHOUSING INC,Y,A,Interstate,C,CARRIER,1,N,N,,19216 S LAUREL PARK RD,COMPTON,CA,90220,US,1991-09-24,C,A,22,32
2024-09-07,4202800,,,,,,,,,,,,,,,,,,,,,
2024-09-07,420341,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4205013,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4206934,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4209567,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4211319,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4211426,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4211565,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4213171,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4215961,,,,,,,,,,,,,,,,,,,,,
2024-09-07,422227,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4223657,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4225946,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4228811,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4231162,,,,,,,,,,,,,,,,,,,,,
2024-09-07,424572,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4247054,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4252087,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4252654,DANIEL BARAJAS,D BARAJAS ENTERPRISE INC,Y,C,Intrastate Non-Hazmat,C,CARRIER,1,N,N,,9845 TUDOR AVE  ,MONTCLAIR,CA,91763-2739,US,,,A,1,73
2024-09-07,4252808,BP TRANSPORTATION,ATLAS MARINE LLC,Y,A,Interstate,C,CARRIER,1,N,N,,1570 COTA AVE   ,LONG BEACH,CA,90813,US,,,A,204,221
2024-09-07,4252842,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,4253907,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,425520,MUTUAL PROPANE,MUTUAL LIQUID GAS & EQUIPMENT COMPANY INC,Y,B,Intrastate Hazmat,C,CARRIER,1,N,N,,17117 S BROADWAY ST,GARDENA,CA,90248-3191,US,2023-06-06,N,A,24,39
2024-09-07,4270996,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,430314,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,430322,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,430475,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,434988,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,437279,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,438085,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,440672,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,441433,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,447242,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,447251,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,447256,ANCON,ANCON MARINE,Y,A,Interstate,C,CARRIER,1,N,N,,10571 LOS ALAMITOS BLVD,LOS ALAMITOS,CA,90745,US,2023-07-31,N,A,250,169
2024-09-07,447731,JPS & COMPANY TRANSPORTATION,GRANA ENTERPRISES INC,Y,C,Intrastate Non-Hazmat,C,CARRIER,1,N,N,,1159 IRONWOOD AVE,PALMDALE,CA,93551,US,,,A,41,37
2024-09-07,454893,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,459936,EXPEDITORS FIRE SUPPORT,EXPEDITORS BY LINDALE INC,Y,A,Interstate,C,CARRIER,1,Y,N,,638 N ECKHOFF STREET,ORANGE,CA,92868,US,2023-12-19,N,A,30,51
2024-09-07,460914,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,469797,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,478361,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,480301,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,483940,NISHIMOTO TRADING,WISMETTAC ASIAN FOODS INC,Y,A,Interstate,C,CARRIER,1,N,N,,13409 ORDEN DRIVE,SANTA FE SPRINGS,CA,90670-6336,US,2022-07-14,N,A,205,161
2024-09-07,49220,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,493390,FLYING DUTCHMAN RACING,IN-N-OUT BURGER INC,Y,A,Interstate,C,CARRIER,1,N,N,,16000 QUALITY WAY,CHINO,CA,91708,US,2018-03-16,N,A,285,158
2024-09-07,50484,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,50492,HEAVY TRANSPORT BRAGG CRANE SERVICE BRAGG CRANE & RIGGING COASTLINE EQUIPMENT JBA COMPANY,BRAGG INVESTMENT COMPANY INC,Y,A,Interstate,C,CARRIER,1,N,N,,6188 PARAMOUNT BLVD,LONG BEACH,CA,90805,US,2024-06-25,N,A,313,546
2024-09-07,509984,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,515474,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,516243,GALE TRIANGLE,PERFORMANCE TEAM LOGISTICS LLC,Y,A,Interstate,C,CARRIER,1,N,N,,2240 E MAPLE AVE,EL SEGUNDO,CA,90245,US,2021-08-23,N,A,464,385
2024-09-07,517866,JJT,JACK JONES TRUCKING INC,Y,B,Intrastate Hazmat,C,CARRIER,1,N,N,,1090 EAST BELMONT STREET,ONTARIO,CA,91761,US,2009-02-19,C,A,45,45
2024-09-07,523064,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,524307,GT TRANSPORT,LUIS FELIPE GARCIA,Y,A,Interstate,C,CARRIER,1,N,N,,6023 JURUPA AVE,RIVERSIDE,CA,92504,US,2005-11-29,C,A,89,63
2024-09-07,530399,PSC,ARB INC,Y,A,Interstate,C,CARRIER,1,N,N,,26000 COMMERCENTRE DRIVE,LAKE FOREST,CA,92630-8816,US,2017-03-16,N,A,261,498
2024-09-07,531039,DIRECT TRANSPORT,DIRECT HOME DELIVERY SERVICE INC,Y,A,Interstate,C,CARRIER,1,N,N,,9470 MISSION BLVD,RIVERSIDE,CA,92509,US,2011-11-09,C,A,92,82
2024-09-07,531552,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,533673,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,542172,FALKEN TIRE CORPORATION,SUMITOMO RUBBER NORTH AMERICA INC,Y,A,Interstate,C,CARRIER,1,N,N,,8656 HAVEN AVE,RANCHO CUCAMONGA,CA,92335,US,2021-01-25,N,A,33,33
2024-09-07,550967,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,552447,POWER PLUS,S R BRAY LLC,Y,A,Interstate,C,CARRIER,1,N,N,,5500 E LA PALMA AVENUE,ANAHEIM,CA,92807,US,2023-05-25,N,A,204,233
2024-09-07,56427,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,567034,FRONTIER,CITIZENS TELECOMMUNICATIONS COMPANY OF CALIFORNIA INC,Y,A,Interstate,C,CARRIER,1,N,N,,201 FLYNN RD,CAMARILLO,CA,93012,US,2019-06-10,N,A,857,1050
2024-09-07,567262,VESTA FOODSERVICE,L A SPECIALTY PRODUCE CO,Y,A,Interstate,C,CARRIER,1,N,N,,13527 ORDEN DRIVE,SANTA FE SPRINGS,CA,90670,US,2023-10-04,N,A,226,228
2024-09-07,568253,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,568488,UNIVERSAL,SOUTHERN COUNTIES EXPRESS INC,Y,A,Interstate,C,CARRIER,1,N,N,,18020 S SANTA FE AVE,RANCHO DOMINGUEZ,CA,90221,US,2021-08-20,N,A,129,119
2024-09-07,568970,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,570328,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,571496,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,57187,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,57322,BAKEMARK,BAKEMARK USA LLC,Y,A,Interstate,C,CARRIER,1,N,N,,7351 CRIDER AVENUE,PICO RIVERA,CA,90660,US,2022-07-06,N,A,268,239
2024-09-07,57395,TWENTIETH TELEVISION,TWENTIETH CENTURY-FOX-FILM CORP,Y,A,Interstate,C,CARRIER,1,N,N,,2139 WEST EMPIRE AVENUE,BURBANK,CA,91504,US,2024-01-10,N,A,710,710
2024-09-07,57426,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,57438,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,57459,WEBER LOGISTICS,WEBER DISTRIBUTION LLC,Y,A,Interstate,C,CARRIER,1,N,N,,13530 ROSECRANS AVE,SANTA FE SPRINGS,CA,90670,US,2024-04-29,N,A,45,57
2024-09-07,57483,WASH MULTIFAMILY LAUNDRY LLC,WASH MULTIFAMILY LAUNDRY SYSTEMS LLC,Y,A,Interstate,C,CARRIER,1,N,N,,2200 WEST 195TH STREET,TORRANCE,CA,90501,US,1987-11-03,S,A,54,54
2024-09-07,57508,REPUBLIC NATIONAL DISTRIBUTING COMPANY OF CALIFORNIA,YOUNG'S MARKET COMPANY LLC,Y,C,Intrastate Non-Hazmat,C,CARRIER,1,N,N,,14402 FRANKLIN AVENUE,TUSTIN,CA,92780,US,,,A,546,349
2024-09-07,575944,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,576414,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,576644,ORO GRANDE SCHOOL DISTRICT,ORO GRANDE ELEMENTRY SCHOOL DISTRICT,Y,C,Intrastate Non-Hazmat,C,CARRIER,1,Y,N,,19900 NATIONAL TRAILS HWY,ORO GRANDE,CA,92368,US,,,A,10,54
2024-09-07,581930,TOUR COACH,SCREAMLINE INVESTMENT CORPORATION,Y,A,Interstate,C,CARRIER,1,Y,N,,2130 SOUTH TUBEWAY AVENUE,COMMERCE,CA,90040,US,2024-05-03,N,A,62,40
2024-09-07,582596,TCI LEASING AND RENTALS,TRANSPORTATION COMMODITIES INC,Y,A,Interstate,C,CARRIER,1,N,N,,4950 TRIGGS ST,COMMERCE,CA,90022,US,2020-03-26,N,A,19,1261
2024-09-07,58864,SUN EXPRESS,HANK'S INC,Y,A,Interstate,C,CARRIER,1,N,N,,13866 SLOVER AVE,FONTANA,CA,92337,US,2021-11-05,N,A,49,49
2024-09-07,59076,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,592142,NATIONAL RENT A FENCE,NATIONAL CONSTRUCTION RENTALS INC,Y,A,Interstate,C,CARRIER,1,N,N,,15319 CHATSWORTH ST,MISSION HILLS,CA,91345,US,2023-03-14,N,A,544,665
2024-09-07,608120,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,609816,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,610560,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,613228,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,614690,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,617918,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,625861,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,627806,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,628202,CERTIFIED TRANSPORTATION,CERTIFIED TRANSPORTATION SERVICES INC,Y,A,Interstate,C,CARRIER,1,Y,N,,628 E WASHINGTON AVE,SANTA ANA,CA,92701,US,2024-02-14,N,A,38,48
2024-09-07,629864,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,633228,G & M TOWING & RECOVERY,CITORI INC,Y,A,Interstate,C,CARRIER,1,N,N,,15963 MAIN STREET,HESPERIA,CA,92345,US,2023-11-08,N,A,14,31
2024-09-07,636124,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,640367,D J TRUCKING CO,D J GARCIA TRUCKING CO INC,Y,C,Intrastate Non-Hazmat,C,CARRIER,1,N,N,,15426 S FIGUEROA AVE,GARDENA,CA,90248,US,,,A,32,33
2024-09-07,648051,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,651405,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,652367,PROFESSIONAL PIPE SERVICE,PRO PIPE INC,Y,A,Interstate,C,CARRIER,1,N,N,,47 DISCOVERY SUITE 250,IRVINE,CA,92618,US,2022-05-04,N,A,151,78
2024-09-07,653133,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,658075,ROBERTSON'S TRANSPORT,ROBERTSON'S TRANSPORT LTD A CALIFORNIA LP,Y,A,Interstate,C,CARRIER,1,N,N,,200 S MAIN STREET SUITE 200,CORONA,CA,92882,US,2023-10-24,N,A,415,405
2024-09-07,658513,FOOD 4 LESS ALPHA BETA CALA FOODS HUGHES MARKET BELL MARKET,RALPHS GROCERY CO,Y,C,Intrastate Non-Hazmat,C,CARRIER,1,N,N,,1100 W ARTESIA BLVD,COMPTON,CA,90220,US,,,A,589,334
2024-09-07,667197,ISAT SEISMIC BRACING & ISAT TOTAL SUPPORT,TOMARCO CONTRACTOR SPECIALTIES INC,Y,A,Interstate,C,CARRIER,1,N,N,,14848 NORTHAM STREET,LA MIRADA,CA,90638-5447,US,2022-11-01,N,A,37,39
2024-09-07,671078,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,677713,STUDENT TRANSPORTATION OF AMERICA,SANTA BARBARA TRANSPORTATION CORP,Y,C,Intrastate Non-Hazmat,C,CARRIER,1,Y,N,,12560 RAYMER STREET,NORTH HOLLYWOOD,CA,91605,US,,,A,499,625
2024-09-07,691117,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,707347,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,710576,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,713839,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,734285,LETNER ROOFING COMPANY,DANNY LETNER INC,Y,A,Interstate,C,CARRIER,1,N,N,,1490 N GLASSELL ST,ORANGE,CA,92867,US,2018-09-18,N,A,124,42
2024-09-07,736024,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,742797,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,742910,IBT,INTERMODAL BRIDGE TRANSPORT INC,Y,A,Interstate,C,CARRIER,1,N,N,,1919 EAST PACIFIC COAST HIGHWAY,WILMINGTON,CA,90744,US,2024-06-05,N,A,232,222
2024-09-07,754273,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,759281,CORPORATE COACH CHARTER,CORPORATE COACH CHARTER & TOURS INC,Y,A,Interstate,C,CARRIER,1,Y,N,,150 WEST IVY AVENUE,INGLEWOOD,CA,90302-2907,US,2024-02-29,N,A,34,26
2024-09-07,770045,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,776013,ROCKVIEW FARMS INC,ROCKVIEW DAIRIES INC,Y,A,Interstate,C,CARRIER,1,N,N,,7011 STEWART & GRAY RD,DOWNEY,CA,90241,US,2021-05-25,N,A,59,40
2024-09-07,784497,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,792157,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,795797,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,805441,TREPCO WEST,TREPCO IMPORTS & DISTRIBUTION LTD,Y,A,Interstate,C,CARRIER,1,N,N,,10550 BUSINESS DR,FONTANA,CA,92337,US,2023-06-07,N,A,37,53
2024-09-07,810111,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,811328,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,818879,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,821486,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,834928,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,850795,JSE ENVIRONMENTAL SERVICES,K-VAC ENVIRONMENTAL SERVICES INC,Y,A,Interstate,C,CARRIER,1,N,N,,8549 ILEX ST,FONTANA,CA,92335,US,2024-06-05,N,A,27,27
2024-09-07,862739,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,863217,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,865090,WORLDWIDE PRODUCE,GREEN FARMS CALIFORNIA LLC,Y,C,Intrastate Non-Hazmat,C,CARRIER,1,N,N,,2652 LONG BEACH AVE UNIT# 2,LOS ANGELES,CA,90058,US,,,A,128,110
2024-09-07,865754,SOUTHLAND INDUSTRIES,SOUTHLAND INDUSTRIES INC,Y,A,Interstate,C,CARRIER,1,N,N,,12131 WESTERN AVE,GARDEN GROVE,CA,92841-1420,US,2019-11-20,N,A,16,27
2024-09-07,867060,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,884124,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,897667,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,898079,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,903802,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,904502,YOSEMITE WATERS,BASTANCHURY WATERS,Y,C,Intrastate Non-Hazmat,C,CARRIER,1,N,N,,601 W VALENCIA DR,FULLERTON,CA,92832-4022,US,,,A,44,51
2024-09-07,906068,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,911905,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,914477,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,923644,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,934652,ARMSTRONG GARDEN CENTERS,ARMSTRONG GARDEN CENTERS INC,Y,A,Interstate,C,CARRIER,1,N,N,,2200 E ROUTE 66 STE 200,GLENDORA,CA,91740,US,2020-03-18,N,A,43,41
2024-09-07,937826,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,939378,RYAN HERCO FLOW SOLUTIONS,RYAN HERCO PRODUCTS CORP,Y,A,Interstate,C,CARRIER,1,N,N,,3010 N SAN FERNANDO BLVD,BURBANK,CA,91504,US,,,A,58,58
2024-09-07,940337,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,944097,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,956302,DECCO - DECCO-CEREXAGRI INC,DECCO US POST HARVEST INC,Y,B,Intrastate Hazmat,C,CARRIER,1,N,N,,1713 S CALIFORNIA AVENUE,MONROVIA,CA,91016,US,2011-09-13,H,A,34,33
2024-09-07,956500,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,957042,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,960895,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,962578,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,974462,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,975159,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,9795,BUENA VISTA STUDIOS,WALT DISNEY PICTURES,Y,A,Interstate,C,CARRIER,1,Y,N,,2139 EMPIRE AVENUE,BURBANK,CA,91504,US,2024-02-28,N,A,532,532
2024-09-07,980947,ORORA,ORORA PACKAGING SOLUTIONS,Y,A,Interstate,C,CARRIER,1,N,N,,6600 VALLEY VIEW STREET,BUENA PARK,CA,90620,US,,,A,108,107
2024-09-07,9853,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,985622,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,988644,,,N,,,,,,,,,,,,,,,,,,
2024-09-07,992142,,,N,,,,,,,,,,,,,,,,,,
